team_name,number,name,position,year,height,weight,hometown,last_schools,team_page_url
navy,31,Giuseppe Sessi,S,FR,5-11,195,"San Antonio, TX",Reagan,https://cfbstats.com/2023/team/726/index.html
navy,26,Kush'i Abraham,S,FR,5-9,186,"Cincinnati, OH",Withrow University,https://cfbstats.com/2023/team/726/index.html
navy,33,Luke Lawson,STR,FR,6-2,207,"Cranberry Township, PA",Seneca Valley,https://cfbstats.com/2023/team/726/index.html
navy,-,George Laster,K,FR,5-11,183,"Brentwood, TN",Brentwood Academy,https://cfbstats.com/2023/team/726/index.html
navy,13,Martel Carruthers,WR,JR,6-0,218,"League City, TX",Clear Spring,https://cfbstats.com/2023/team/726/index.html
navy,58,Coleman Cauley,LB,FR,6-1,225,"Macon, GA",First Presbyterian Day School,https://cfbstats.com/2023/team/726/index.html
navy,-,Henry Chartrand,CB,FR,6-4,205,"Atlanta, GA",Westminster,https://cfbstats.com/2023/team/726/index.html
navy,24,Brandon Chatman,SB,SO,5-9,167,"Fort Lauderdale, FL",Calvary Christian Academy,https://cfbstats.com/2023/team/726/index.html
navy,-,Justin Coles,LB,FR,6-1,182,"Fort Lauderdale, FL",St. Thomas Aquinas,https://cfbstats.com/2023/team/726/index.html
navy,5,Willie Collins V,CB,SR,5-11,201,"Mansfield, TX",Lake Ridge,https://cfbstats.com/2023/team/726/index.html
navy,55,Broden Crane,C,SO,6-3,295,"Rancho Santa Margarita, CA",Santa Margarita,https://cfbstats.com/2023/team/726/index.html
navy,24,Carson de Avila,S,FR,6-0,190,"Newport Beach, CA",Newport Harbor,https://cfbstats.com/2023/team/726/index.html
navy,40,Khalil Crawford,FB,SR,6-1,220,"Prattville, AL",Lakeland (Fla.),https://cfbstats.com/2023/team/726/index.html
navy,97,Clay Cromwell,DT,SR,6-3,292,"Oxford, MS",Oxford,https://cfbstats.com/2023/team/726/index.html
navy,66,Trey Cummings,OT,JR,6-1,262,"Houston, TX",Westfield,https://cfbstats.com/2023/team/726/index.html
navy,61,Anthony D'Angelo,OT,JR,6-4,239,"Queenstown, MD",Kent Island,https://cfbstats.com/2023/team/726/index.html
navy,58,Aaron Davis,LB,SR,6-2,215,"Upper Marlboro, MD",Gonzaga College,https://cfbstats.com/2023/team/726/index.html
navy,57,JaBrian Davis,OG,FR,6-0,260,"Clewiston, FL",Clewiston,https://cfbstats.com/2023/team/726/index.html
navy,46,RJ Davis,DE,JR,6-4,265,"Bowie, MD",DuVal,https://cfbstats.com/2023/team/726/index.html
navy,49,D.J. Donovan,TE,JR,6-2,240,"Danbury, CT",Danbury,https://cfbstats.com/2023/team/726/index.html
navy,13,Andrew Duhart,CB,SO,5-10,185,"Chesterfield, VA",Trinity Episcopal School,https://cfbstats.com/2023/team/726/index.html
navy,-,Trey Dunn,QB,FR,6-0,199,"Charleston, WV",South Charleston,https://cfbstats.com/2023/team/726/index.html
navy,2,Denim Edwards,SB,FR,5-7,191,"Miami, FL",Christopher Columbus,https://cfbstats.com/2023/team/726/index.html
navy,91,Tyler Edwards,TE,FR,6-4,230,"Brandon, FL",Newsome,https://cfbstats.com/2023/team/726/index.html
navy,41,Stefan Egbe,FB,FR,6-0,218,"Ellicott City, MD",McDonogh School,https://cfbstats.com/2023/team/726/index.html
navy,-,Shane Elam,OG,FR,6-3,300,"Clearwater, FL",Clearwater Central Catholic,https://cfbstats.com/2023/team/726/index.html
navy,-,Theo Elwell,TE,FR,6-6,220,"Peachtree City, GA",Mcintosh,https://cfbstats.com/2023/team/726/index.html
navy,22,Seth English,S,FR,6-3,185,"Gainesville, FL",Jefferson (Ind.),https://cfbstats.com/2023/team/726/index.html
navy,32,Danny Enovitch,SB,SO,5-10,180,"Avon, OH",St. Edward,https://cfbstats.com/2023/team/726/index.html
navy,14,Jaxson Campbell,STR,SO,5-10,197,"Thompson's Station, TN",Independence,https://cfbstats.com/2023/team/726/index.html
navy,-,Clint Campbell,RB,FR,6-1,205,"McLoud, OK",McLoud,https://cfbstats.com/2023/team/726/index.html
navy,78,Tanner Call,DE,FR,6-4,255,"McKinney, TX",McKinney,https://cfbstats.com/2023/team/726/index.html
navy,90,Breyden Byrd,DE,SO,6-4,255,"Surry, VA",Woodside,https://cfbstats.com/2023/team/726/index.html
navy,-,Lee Alexander,DB,FR,5-11,205,"Indianapolis, IN",Warren Central,https://cfbstats.com/2023/team/726/index.html
navy,23,Bryce Allen,CB,FR,5-11,180,"Cumming, GA",West Forsyth,https://cfbstats.com/2023/team/726/index.html
navy,-,Matthew Appel,OT,FR,6-4,260,"Springboro, OH",Springboro,https://cfbstats.com/2023/team/726/index.html
navy,7,Xavier Arline,QB,SR,5-9,176,"Wading River, NY",Shoreham-Wading River,https://cfbstats.com/2023/team/726/index.html
navy,-,Xavyer Arrington,DT,FR,5-11,278,"Tavernier, FL",Coral Shores,https://cfbstats.com/2023/team/726/index.html
navy,-,Fernando Baker,OG,FR,6-2,275,"Marietta, GA",Sprayberry,https://cfbstats.com/2023/team/726/index.html
navy,9,Tyler Baker,QB,FR,6-0,190,"Lockport, NY",Canisius,https://cfbstats.com/2023/team/726/index.html
navy,51,Liam Barbee,LB,SO,6-0,216,"Stanfield, NC",Charlotte Catholic,https://cfbstats.com/2023/team/726/index.html
navy,94,Gracen Bell,TE,SO,6-6,252,"Lee's Summit, MO",Lee's Summit North,https://cfbstats.com/2023/team/726/index.html
navy,9,Nicholas Bell,BAN,SO,6-1,202,"Orange Park, FL",Paxon School,https://cfbstats.com/2023/team/726/index.html
navy,17,Riley Bergeson,STR,SO,6-2,206,"Billings, MT",Billings West,https://cfbstats.com/2023/team/726/index.html
navy,37,Jack Berman,STR,FR,6-2,205,"Arlington Heights, IL",Prospect,https://cfbstats.com/2023/team/726/index.html
navy,49,Kama Espinda,SB,FR,5-10,170,"Honolulu, HI",James Campbell,https://cfbstats.com/2023/team/726/index.html
navy,0,Donald Berniard Jr.,NG,SR,6-0,256,"Baton Rouge, LA",University Laboratory,https://cfbstats.com/2023/team/726/index.html
navy,95,Finn Bonner,LS,SO,6-3,200,"Haverford, PA",The Haverford School,https://cfbstats.com/2023/team/726/index.html
navy,-,Justin Bonsu,RB,FR,6-3,190,"Joliet, IL",Joliet Catholic Academy,https://cfbstats.com/2023/team/726/index.html
navy,62,Javan Bouton,OG,JR,6-3,285,"Carrollton, TX",Prestonwood Christian,https://cfbstats.com/2023/team/726/index.html
navy,91,Jackson Boyer,TE,SR,6-4,238,"Hartselle, AL",Hartselle,https://cfbstats.com/2023/team/726/index.html
navy,23,Tyler Bradley,SB,FR,5-6,170,"Daphne, AL",Daphne,https://cfbstats.com/2023/team/726/index.html
navy,4,Zachary Branam,QB,JR,6-0,195,"Cincinnati, OH",La Salle,https://cfbstats.com/2023/team/726/index.html
navy,-,Almari Brown,WR,FR,5-8,165,"Tampa, FL",Carrollwood Day,https://cfbstats.com/2023/team/726/index.html
navy,47,Isaiah Bryant,SB,FR,5-9,165,"Mount Dora, FL",Mount Dora Christian Academy,https://cfbstats.com/2023/team/726/index.html
navy,42,Chaisen Buckner,LB,SR,6-1,229,"Chatsworth, GA",North Murray,https://cfbstats.com/2023/team/726/index.html
navy,41,Noah Bull,S,FR,6-0,210,"Baltimore, MD",Loyola Blakefield,https://cfbstats.com/2023/team/726/index.html
navy,53,Isaac Bunker,OL,FR,6-3,285,"Monroe, WI",Monroe,https://cfbstats.com/2023/team/726/index.html
navy,95,Jacob Busic,DE,SR,6-4,256,"Westminster, MD",Westminster,https://cfbstats.com/2023/team/726/index.html
navy,36,Matteo Bianchi,STR,SO,6-4,210,"McKinney, TX",McKinney Boyd,https://cfbstats.com/2023/team/726/index.html
navy,85,Kendall Evans,WR,FR,6-4,210,"McDonough, GA",Pace Academy,https://cfbstats.com/2023/team/726/index.html
navy,-,Jackson Felkins,OG,FR,6-3,290,"Spring, TX",Klein Collins,https://cfbstats.com/2023/team/726/index.html
navy,17,Trai Ferguson,SB,FR,5-7,165,"Richmond, VA",Trinity Episcopal,https://cfbstats.com/2023/team/726/index.html
navy,54,Caden Hooper,OT,FR,6-1,270,"Birmingham, AL",Minor,https://cfbstats.com/2023/team/726/index.html
navy,11,Blake Horvath,QB,SO,6-2,195,"Hilliard, OH",Hilliard Darby,https://cfbstats.com/2023/team/726/index.html
navy,70,Alex Howard,OG,JR,6-3,280,"Deltona, FL",University,https://cfbstats.com/2023/team/726/index.html
navy,83,Cody Howard,WR,SO,6-2,220,"North Beach, MD",Northern,https://cfbstats.com/2023/team/726/index.html
navy,-,Jai Hundley,RB,FR,5-9,195,"Oak Ridge, TN",Oak Ridge,https://cfbstats.com/2023/team/726/index.html
navy,3,Luke Hutchison,QB,FR,6-0,190,"Round Rock, TX",McNeil,https://cfbstats.com/2023/team/726/index.html
navy,16,Joe Hutson,BAN,JR,6-1,187,"Lake Oswego, OR",Lake Oswego,https://cfbstats.com/2023/team/726/index.html
navy,42,William Ingle,FB,FR,5-10,215,"Cincinnati, OH",Sycamore,https://cfbstats.com/2023/team/726/index.html
navy,43,Kyle Jacob,LB,JR,6-0,226,"Paramus, NJ",Paramus,https://cfbstats.com/2023/team/726/index.html
navy,-,Luke Jacobs,WR,FR,6-0,170,"Bountiful, UT",Viewmont,https://cfbstats.com/2023/team/726/index.html
navy,53,Trey Jamison,LB,SO,6-1,215,"Glenn Dale, MD",Gonzaga College,https://cfbstats.com/2023/team/726/index.html
navy,26,Trace Jewell,STR,JR,6-1,210,"Lantana, TX",John H. Guyer,https://cfbstats.com/2023/team/726/index.html
navy,20,TK Hodges,SB,FR,5-9,180,"Chicago, IL",Dr. Phillips (Fla.),https://cfbstats.com/2023/team/726/index.html
navy,86,Semari Johnson,DE,JR,6-2,235,"Dallas, TX",Woodrow Wilson,https://cfbstats.com/2023/team/726/index.html
navy,29,Daniel Jones,SB,SR,5-9,187,"Fort Lauderdale, FL",Calvary Christian Academy,https://cfbstats.com/2023/team/726/index.html
navy,-,Daveon Jones,LB,FR,6-3,215,"Plantersville, AL",Dallas County,https://cfbstats.com/2023/team/726/index.html
navy,-,Robert Jones III,QB,FR,6-0,180,"Oswego, IL",Oswego East,https://cfbstats.com/2023/team/726/index.html
navy,80,Akalea Kapono,TE,SR,6-1,236,"Kailua, HI",Kamehameha,https://cfbstats.com/2023/team/726/index.html
navy,82,Nathan Kent,WR,SO,6-3,175,"Rocklin, CA",Rocklin,https://cfbstats.com/2023/team/726/index.html
navy,17,Nathan Kirkwood,K,SO,6-2,174,"Greencastle, PA",Greencastle-Antrim,https://cfbstats.com/2023/team/726/index.html
navy,49,Adam Klenk,LB,SO,6-2,215,"Tabernacle, NJ",Seneca,https://cfbstats.com/2023/team/726/index.html
navy,36,TK Kocak,FB,SO,5-10,200,"Middleburg, FL",Fleming Island,https://cfbstats.com/2023/team/726/index.html
navy,91,Chreign LaFond,DE,SO,6-5,262,"Silver Spring, MD",Archbishop Carroll,https://cfbstats.com/2023/team/726/index.html
navy,18,Rayuan Lane III,FS,JR,5-11,197,"Jessup, MD",Gilman School,https://cfbstats.com/2023/team/726/index.html
navy,3,Elias Larry,CB,JR,6-0,197,"Palmdale, CA",Sierra Canyon,https://cfbstats.com/2023/team/726/index.html
navy,61,Alistair Larson,OT,SO,6-5,290,"Silver Lake, OH",Woodridge,https://cfbstats.com/2023/team/726/index.html
navy,20,Greg Johnson II,CB,FR,5-10,190,"Ovilla, TX",Midlothian Heritage,https://cfbstats.com/2023/team/726/index.html
navy,1,Tai Lavatai,QB,SR,6-2,221,"St. Johns, FL",Creekside,https://cfbstats.com/2023/team/726/index.html
navy,22,Eli Heidenreich,SB,SO,6-0,195,"Pittsburgh, PA",Mt. Lebanon,https://cfbstats.com/2023/team/726/index.html
navy,-,Connor Heater,OG,FR,6-3,260,"Brookfield, OH",Brookfield,https://cfbstats.com/2023/team/726/index.html
navy,45,Daba Fofana,FB,JR,5-8,205,"Cumming, GA",West Forsyth,https://cfbstats.com/2023/team/726/index.html
navy,-,Andrew Fontana,OT,FR,6-4,240,"Pittsburgh, PA",Central Catholic,https://cfbstats.com/2023/team/726/index.html
navy,67,Creedyn Foulger,OT,JR,6-3,255,"Wellsville, UT",Mountain Crest,https://cfbstats.com/2023/team/726/index.html
navy,25,Fabian France,SB,SO,5-9,176,"Woodland Park, NJ",Bergen Catholic,https://cfbstats.com/2023/team/726/index.html
navy,31,Tyler Gaskin,SB,JR,5-9,167,"Delray Beach, FL",Deerfield Beach,https://cfbstats.com/2023/team/726/index.html
navy,16,Marcel Gaskins,SB,FR,5-7,188,"Temple Hills, MD",The Potomac School,https://cfbstats.com/2023/team/726/index.html
navy,11,Eavan Gibbons,STR,SR,5-10,199,"San Diego, CA",St. Augustine,https://cfbstats.com/2023/team/726/index.html
navy,10,Tedros Gleaton,QB,SO,6-1,214,"Waldorf, MD",North Point,https://cfbstats.com/2023/team/726/index.html
navy,33,Stephen Glenn,P,SO,6-0,192,"Graham, NC",Southern Alamance,https://cfbstats.com/2023/team/726/index.html
navy,75,Sam Glover,OT,SR,6-3,270,"Pickerington, OH",Pickerington,https://cfbstats.com/2023/team/726/index.html
navy,99,Lance Gossett,K,FR,6-1,200,"Louisville, KY",Male,https://cfbstats.com/2023/team/726/index.html
navy,78,Giuseppe Gottfried,OG,SO,6-3,305,"Ann Arbor, MI",Saline,https://cfbstats.com/2023/team/726/index.html
navy,10,Arnel Heathington,CB,FR,6-1,185,"Waldorf, MD",North Point,https://cfbstats.com/2023/team/726/index.html
navy,39,Job Grant,STR,FR,6-2,215,"Kansas City, MO",Bishop O'Connell (Va.),https://cfbstats.com/2023/team/726/index.html
navy,56,Braylon Green,RDR,SO,6-3,226,"Marysville, OH",Fairbanks,https://cfbstats.com/2023/team/726/index.html
navy,98,Jacob Greenwood,NG,SR,6-2,275,"Canton, MS",Germantown,https://cfbstats.com/2023/team/726/index.html
navy,96,Pryson Greer,NG,SR,6-1,288,"San Antonio, TX",Sandra Day O'Connor,https://cfbstats.com/2023/team/726/index.html
navy,86,Joshua Guerin,WR,FR,6-1,180,"Fort Lauderdale, FL",Coral Glades,https://cfbstats.com/2023/team/726/index.html
navy,-,Drew Hall,QB,FR,6-4,205,"Cheshire, CT",Cheshire Academy,https://cfbstats.com/2023/team/726/index.html
navy,6,Kenneth Hall,CB,SO,5-10,175,"Madison, AL",Sparkman,https://cfbstats.com/2023/team/726/index.html
navy,34,Anton Hall Jr.,SB,JR,5-8,198,"Florida City, FL",Gulliver Prep,https://cfbstats.com/2023/team/726/index.html
navy,54,Will Harbour,LB,SR,6-1,230,"Frisco, TX",Rick Reedy,https://cfbstats.com/2023/team/726/index.html
navy,-,Rolijah Hardy,RB,FR,5-11,215,"Lakeland, FL",Lakeland,https://cfbstats.com/2023/team/726/index.html
navy,18,Aaron Harris,P,SO,6-0,207,"Carlsbad, CA",Carlsbad,https://cfbstats.com/2023/team/726/index.html
navy,69,Sean Harris,OG,JR,6-1,290,"Dyersburg, TN",Dyersburg,https://cfbstats.com/2023/team/726/index.html
navy,28,Amin Hassan,SB,JR,5-7,176,"Richmond Heights, FL",Gulliver Prep,https://cfbstats.com/2023/team/726/index.html
navy,15,Kellen Grave de Peralta,P,JR,6-1,191,"Peachtree Corners, GA",Norcross,https://cfbstats.com/2023/team/726/index.html
navy,92,Rayne Fry,LS,FR,6-2,180,"Lawrenceville, GA",Grayson,https://cfbstats.com/2023/team/726/index.html
navy,-,Karson Young,OG,FR,6-3,260,"Lubbock, TX",Coronado,https://cfbstats.com/2023/team/726/index.html
nebraska,30,Randolph Kpai,LB,SO,6-2,210,"Sioux Falls, SD",Washington,https://cfbstats.com/2023/team/463/index.html
nebraska,18,Princewill Umanmielen,LB,FR,6-4,240,"Austin, TX",Manor,https://cfbstats.com/2023/team/463/index.html
nebraska,94,Riley Van Poppel,DL,FR,6-5,275,"Argyle, TX",Argyle,https://cfbstats.com/2023/team/463/index.html
nebraska,39,Gage Wager,P,FR,5-10,185,"Arlington, TX",Arlington Martin,https://cfbstats.com/2023/team/463/index.html
nebraska,93,Kai Wallin,DL,SO,6-5,250,"Sacramento, CA","American River CC, Jesuit HS",https://cfbstats.com/2023/team/463/index.html
nebraska,13,Marcus Washington,WR,SR,6-2,190,"St. Louis, MO","Texas, Trinity Catholic HS",https://cfbstats.com/2023/team/463/index.html
nebraska,90,James Williams,DL,SO,6-5,235,"Parkville, MO","Iowa Central CC, Park Hill South HS",https://cfbstats.com/2023/team/463/index.html
nebraska,29,Kaine Williams,LB,SO,6-2,215,"Marrero, LA","Alabama, John Ehret HS",https://cfbstats.com/2023/team/463/index.html
nebraska,25,Kenneth Williams,RB,FR,5-11,175,"Detroit, MI",Lincoln [Neb.] High,https://cfbstats.com/2023/team/463/index.html
nebraska,38,Cooper Wilson,WR,FR,6-3,190,"Bonney Lake, WA",Bonney Lake,https://cfbstats.com/2023/team/463/index.html
nebraska,96,Camden Witucki,LS,SO,6-2,225,"Grand Blanc, MI",Grand Blanc Community,https://cfbstats.com/2023/team/463/index.html
nebraska,17,Jack Woche,QB,FR,6-2,210,"Austin, TX","Ole Miss, IMG [Fla.] Academy",https://cfbstats.com/2023/team/463/index.html
nebraska,33,Javin Wright,LB,JR,6-5,215,"Chandler, AZ",Hamilton,https://cfbstats.com/2023/team/463/index.html
nebraska,40,Brice Turner,DB,FR,6-0,175,"Bay City, TX",Bay City,https://cfbstats.com/2023/team/463/index.html
nebraska,17,Tyreke Johnson,DB,SR,6-1,180,"Jacksonville, FL","Ohio State, Trinity Christian Academy",https://cfbstats.com/2023/team/463/index.html
nebraska,21,Emmett Johnson,RB,FR,5-11,190,"Minneapolis, MN",Academy of Holy Angels,https://cfbstats.com/2023/team/463/index.html
nebraska,16,Elijah Jeudy,DL,SO,6-3,280,"Philadelphia, PA","Texas A&M, Northeast HS",https://cfbstats.com/2023/team/463/index.html
nebraska,28,Kwinten Ives,RB,FR,6-2,185,"Beverly, NJ",Palmyra,https://cfbstats.com/2023/team/463/index.html
nebraska,0,Nash Hutmacher,DL,JR,6-4,330,"Oacoma, SD",Chamberlain,https://cfbstats.com/2023/team/463/index.html
nebraska,48,Sam Hoskinson,RB,SO,6-1,240,"Omaha, NE",Elkhorn South,https://cfbstats.com/2023/team/463/index.html
nebraska,71,Jacob Hood,OL,FR,6-8,350,"Nashville, TN","Georgia, Hillsboro HS",https://cfbstats.com/2023/team/463/index.html
nebraska,90,Jacob Hohl,P,JR,6-2,210,"Lincoln, NE","Nebraska Wesleyan, Southwest HS",https://cfbstats.com/2023/team/463/index.html
nebraska,47,Chase Androff,TE,FR,6-6,235,"Lakeville, MN",South,https://cfbstats.com/2023/team/463/index.html
nebraska,89,Arik Gilbert,TE,SO,6-5,275,"Marietta, GA","Georgia, LSU, Marietta HS",https://cfbstats.com/2023/team/463/index.html
nebraska,58,Mason Goldman,OL,FR,6-5,260,"Gretna, NE",Gretna,https://cfbstats.com/2023/team/463/index.html
nebraska,46,John Goodwin,TE,JR,6-3,245,"Lincoln, NE",Lincoln High,https://cfbstats.com/2023/team/463/index.html
nebraska,77,Gunnar Gottula,OL,FR,6-5,295,"Lincoln, NE",Southeast,https://cfbstats.com/2023/team/463/index.html
nebraska,14,Rahmir Johnson,RB,JR,5-10,185,"Harlem New York City, NY",Bergen Catholic (N.J.),https://cfbstats.com/2023/team/463/index.html
nebraska,23,Anthony Grant,RB,SR,5-11,205,"Buford, GA","New Mexico Military Institute, Florida State, Buford HS",https://cfbstats.com/2023/team/463/index.html
nebraska,36,Taveon Thompson,WR,SO,6-3,205,"Lincoln, NE",Southeast,https://cfbstats.com/2023/team/463/index.html
nebraska,56,Grant Tagge,LB,JR,6-1,205,"Omaha, NE",Westside,https://cfbstats.com/2023/team/463/index.html
nebraska,45,Marco Ortiz,LS,SR,6-4,245,"Richmond, VA","Florida, Benedictine HS",https://cfbstats.com/2023/team/463/index.html
nebraska,95,Spencer Pankratz,PK,SO,6-2,205,"Highlands Ranch, CO","Furman, Valor Christian HS",https://cfbstats.com/2023/team/463/index.html
nebraska,61,Dylan Parrott,OL,FR,6-5,330,"Eldridge, IA",North Scott,https://cfbstats.com/2023/team/463/index.html
nebraska,49,Danny Pasko,LB,FR,6-1,210,"Chicago, IL",Lyons Township,https://cfbstats.com/2023/team/463/index.html
nebraska,57,Ethan Piper,OL,JR,6-3,305,"Norfolk, NE",Norfolk Catholic,https://cfbstats.com/2023/team/463/index.html
nebraska,65,Teddy Prochazka,OL,SO,6-10,325,"Elkhorn, NE",Elkhorn South,https://cfbstats.com/2023/team/463/index.html
nebraska,12,Chubba Purdy,QB,SO,6-2,210,"Queen Creek, AZ","Florida State, Perry HS",https://cfbstats.com/2023/team/463/index.html
nebraska,4,Luke Reimer,LB,SR,6-1,225,"Ashland, KS",Lincoln (Neb.) North Star,https://cfbstats.com/2023/team/463/index.html
nebraska,9,Ty Robinson,DL,JR,6-6,310,"Gilbert, AZ",Higley,https://cfbstats.com/2023/team/463/index.html
nebraska,52,Dylan Rogers,LB,FR,6-3,235,"Cypress, TX",Cypress Woods,https://cfbstats.com/2023/team/463/index.html
nebraska,86,AJ Rollins,DL,SO,6-5,245,"Omaha, NE",Creighton Prep,https://cfbstats.com/2023/team/463/index.html
nebraska,40,Trevor Ruth,FB,FR,6-0,235,"Seward, NE","Nebraska-Kearney, Seward HS",https://cfbstats.com/2023/team/463/index.html
nebraska,43,Landon Ternus,FB,FR,6-0,230,"Columbus, NE",Lakeview,https://cfbstats.com/2023/team/463/index.html
nebraska,44,Syncere Safeeullah,DB,FR,6-2,175,"Nashville, TN",IMG (Fla.) Academy,https://cfbstats.com/2023/team/463/index.html
nebraska,28,Matthew Schuster,RB,SO,5-10,190,"Ashland, NE","Ashland-Greenwood HS, Cozad HS",https://cfbstats.com/2023/team/463/index.html
nebraska,66,Ben Scott,OL,JR,6-5,305,"Honolulu, HI","Arizona State, St. Louis HS",https://cfbstats.com/2023/team/463/index.html
nebraska,79,Grant Seagren,OL,FR,6-6,260,"Oakland, NE",Oakland-Craig,https://cfbstats.com/2023/team/463/index.html
nebraska,48,MJ Sherman,LB,JR,6-3,250,"Baltimore, MD","Georgia, St. John's College (D.C.) HS",https://cfbstats.com/2023/team/463/index.html
nebraska,7,Jeff Sims,QB,JR,6-4,220,"Jacksonville, FL","Georgia Tech, Sandalwood HS",https://cfbstats.com/2023/team/463/index.html
nebraska,8,DeShon Singleton,DB,JR,6-3,205,"Amite, LA","Hutchinson (Kan.) CC, St. Helena",https://cfbstats.com/2023/team/463/index.html
nebraska,62,Sam Sledge,OL,FR,6-3,285,"Omaha, NE",Creighton Prep,https://cfbstats.com/2023/team/463/index.html
nebraska,81,Ismael Smith Flores,TE,FR,6-4,225,"Crowley, TX",Arlington Martin,https://cfbstats.com/2023/team/463/index.html
nebraska,34,Garrett Snodgrass,LB,JR,6-3,230,"York, NE",York,https://cfbstats.com/2023/team/463/index.html
nebraska,47,Gage Stenger,LB,FR,6-2,190,"Omaha, NE",Millard South,https://cfbstats.com/2023/team/463/index.html
nebraska,32,Rahmir Stewart,DB,FR,5-11,200,"Philadelphia, PA",Imhotep Institute,https://cfbstats.com/2023/team/463/index.html
nebraska,87,Brodie Tagaloa,DL,FR,6-4,260,"Pittsburg, CA",De La Salle,https://cfbstats.com/2023/team/463/index.html
nebraska,37,Phalen Sanford,DB,SR,5-11,195,"Benkelman, NE","Hastings College, Dundy County-Stratton HS",https://cfbstats.com/2023/team/463/index.html
nebraska,97,Blaise Gunnerson,DL,SO,6-6,265,"Carroll, IA",Kuemper Catholic,https://cfbstats.com/2023/team/463/index.html
nebraska,10,Heinrich Haarberg,QB,SO,6-5,215,"Kearney, NE",Catholic,https://cfbstats.com/2023/team/463/index.html
nebraska,17,Ty Hahn,WR,SO,6-2,200,"Johnson, NE",Johnson-Brock,https://cfbstats.com/2023/team/463/index.html
nebraska,5,John Bullock,LB,JR,6-0,220,"Omaha, NE",Creighton Prep,https://cfbstats.com/2023/team/463/index.html
nebraska,84,Alex Bullock,WR,SO,6-2,205,"Omaha, NE",Creighton Prep,https://cfbstats.com/2023/team/463/index.html
nebraska,24,"Marques Buford, Jr.",DB,JR,5-11,190,"DeSoto, TX","St. Thomas More (Conn.) Prep, Trinity Christian School",https://cfbstats.com/2023/team/463/index.html
nebraska,46,Grant Buda,LB,SO,6-0,220,"Lincoln, NE",Southwest,https://cfbstats.com/2023/team/463/index.html
nebraska,88,Ru'Quan Buckley,DL,SO,6-5,295,"Wyoming, MI",Godwin Heights,https://cfbstats.com/2023/team/463/index.html
nebraska,12,Omar Brown,DB,SR,6-1,200,"Minneapolis, MN","Northern Iowa, North HS",https://cfbstats.com/2023/team/463/index.html
nebraska,41,Elliott Brown,WR,SO,5-11,180,"Omaha, NE",Elkhorn South,https://cfbstats.com/2023/team/463/index.html
nebraska,26,Koby Bretz,DB,SO,6-2,215,"Omaha, NE",Westside,https://cfbstats.com/2023/team/463/index.html
nebraska,78,Jacob Brandl,OL,FR,6-3,280,"Omaha, NE",Creighton Prep,https://cfbstats.com/2023/team/463/index.html
nebraska,39,Derek Branch,DB,SO,5-11,185,"Lincoln, NE",Southeast,https://cfbstats.com/2023/team/463/index.html
nebraska,53,Jacob Bower,LB,FR,6-0,195,"Rancho Santa Margarita, CA",Santa Margarita Catholic,https://cfbstats.com/2023/team/463/index.html
nebraska,14,Chief Borders,LB,SO,6-4,245,"Chicago, IL","Florida, Heard County (Ga.) HS",https://cfbstats.com/2023/team/463/index.html
nebraska,18,Brian Buschini,P,JR,6-1,225,"Helena, MT","Montana, Capital HS",https://cfbstats.com/2023/team/463/index.html
nebraska,73,David Borchers,OL,FR,6-2,305,"Eldridge, IA",North Scott,https://cfbstats.com/2023/team/463/index.html
nebraska,43,Michael Booker III,LB,SO,6-1,210,"Grand Prairie, TX",South Grand Prairie,https://cfbstats.com/2023/team/463/index.html
nebraska,16,Janiran Bonner,FB,FR,6-2,220,"Ellenwood, GA",Cedar Grove,https://cfbstats.com/2023/team/463/index.html
nebraska,87,Nate Boerkircher,TE,SO,6-5,245,"Aurora, NE",Aurora,https://cfbstats.com/2023/team/463/index.html
nebraska,38,Timmy Bleekrode,PK,SR,5-8,190,"Atlanta, GA","Furman, Marist School",https://cfbstats.com/2023/team/463/index.html
nebraska,96,Leslie Black,DL,FR,6-6,230,"Statesboro, GA",Statesboro,https://cfbstats.com/2023/team/463/index.html
nebraska,13,Zavier Betts,WR,SO,6-2,205,"Bellevue, NE",Bellevue West,https://cfbstats.com/2023/team/463/index.html
nebraska,54,Bryce Benhart,OL,JR,6-9,315,"Lakeville, MN",Lakeville North,https://cfbstats.com/2023/team/463/index.html
nebraska,40,Demitrius Bell,WR,FR,6-0,175,"Nashville, TN",McGavock,https://cfbstats.com/2023/team/463/index.html
nebraska,47,Caden Becker,TE,FR,6-4,235,"Omaha, NE","Wyoming, Skutt Catholic",https://cfbstats.com/2023/team/463/index.html
nebraska,74,Brock Knutson,OL,FR,6-7,305,"Scottsbluff, NE",Scottsbluff,https://cfbstats.com/2023/team/463/index.html
nebraska,42,Cole Ballard,RB,FR,5-11,185,"Elkhorn, NE",Elkhorn South,https://cfbstats.com/2023/team/463/index.html
nebraska,83,Jake Appleget,TE,FR,6-4,235,"Lincoln, NE",Southeast,https://cfbstats.com/2023/team/463/index.html
nebraska,21,Dwight Bootle II,DB,FR,5-9,170,"Miami, FL",Palmetto,https://cfbstats.com/2023/team/463/index.html
nebraska,50,Noah Bustard,LB,FR,6-1,220,"Omaha, NE",Elkhorn South,https://cfbstats.com/2023/team/463/index.html
nebraska,10,Jimari Butler,LB,SO,6-4,245,"Mobile, AL",Murphy,https://cfbstats.com/2023/team/463/index.html
